player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos,player_tier
Kelly Olynyk,Gonzaga,WCC,31,60.3,123.5,30.4,64.4,67.83,11.8,20.1,15.1,18.4,131,168,0.78,201,304,0.661,9,29,0.31,5.1,1.6,50.5,Jr,Jul-00,13,5.57364,144.627,3.5,2013,11882,all,,0.6933124,152,212,48,91,0.717,0.5275,25,28,0.8929,13,89.4414,86.1418,3.64964,173.399,11.7494,7.28581,4.46361,13.6199,26.4516,10.4448,3.17511,2.4194,4.8387,7.2581,1.6774,0.6774,1.129,18.0645,PF/C,5
Kelly Oubre,Kansas,B12,36,52.3,108.7,22,51.2,55.45,6.4,19.2,8.1,15.4,79,110,0.718,76,153,0.497,34,95,0.358,1.8,3.3,44.4,Fr,07-Jun,12,2.53323,120.287,3.8,2015,34389,all,98.8,0.65120567,48,77,28,75,0.6234,0.3733,17,22,0.7727,15,91.621,85.3856,3.05119,169.756,7.34174,3.84099,3.50074,7.65254,21,4.12848,3.52406,1.1389,3.8333,4.9722,0.7778,1.1389,0.3611,9.25,Wing F,5
Kevin Porter Jr.,USC,P12,21,34.6,98.4,22.8,56.1,55.91,4.8,15,12,20.8,24,46,0.522,46,89,0.517,28,68,0.412,2.6,2.1,29.3,Fr,06-Jun,4,1.35541,105.347,3.8,2019,66706,all,94.6,0.76926388,33,48,13,41,0.6875,0.3171,17,20,0.85,30,100.088,97.8478,2.39508,94.1094,1.85504,0.566484,1.28856,2.35882,22.0952,1.39332,0.965498,0.9524,3.0476,4,1.4286,0.8095,0.5238,9.5238,Wing G,5
Kevon Looney,UCLA,P12,36,76.8,113,20,50.5,53.22,12.2,21,9.1,11.9,92,147,0.626,129,268,0.481,22,53,0.415,3.3,2.5,45.8,Fr,09-Jun,5,3.64863,119.618,3.7,2015,36883,all,98,1.13336,100,156,29,111,0.641,0.2613,24,24,1,30,96.2307,91.9367,3.78196,242.473,7.63282,4.25398,3.37884,6.31592,30.9444,4.43098,1.88494,3.3889,5.8056,9.1944,1.4167,1.2778,0.8889,11.5556,PF/C,5
Kris Dunn,Providence,BE,33,76.9,103.6,29.3,49.9,54.06,3.5,14.8,41.8,20.9,132,190,0.695,142,298,0.477,42,113,0.372,1.9,4.3,46.2,Jr,04-Jun,3,3.91571,121.573,3.4,2016,25358,all,97,1.77583078,99,157,42,138,0.6306,0.3043,27,29,0.931,5,93.8582,88.3916,4.5888,255.725,9.73839,4.74338,4.99501,9.52919,32.9697,4.58362,4.94557,1.0909,4.2424,5.3333,6.2424,2.4848,0.6061,16.4242,Pure PG,5
Kyle Anderson,UCLA,P12,36,80.3,110.6,26,51.7,56.62,4.5,25.5,34.3,20.2,137,186,0.737,153,319,0.48,28,58,0.483,2.7,3.1,49.3,So,09-Jun,5,4.14984,123.681,2,2014,26311,all,99.6,2.11814376,56,88,97,229,0.6364,0.4236,7,7,1,30,94.3457,90.2755,4.543,282.93,9.78061,4.28947,5.49115,9.99905,33.2222,6.03776,3.96129,1.25,7.5,8.75,6.4722,1.7778,0.75,14.6389,Wing F,5
Kyle Kuzma,Utah,P12,27,69.6,112.8,26.7,53.9,56.34,11.2,22.7,15,14.7,81,121,0.669,142,255,0.557,25,78,0.321,1.6,1.1,36.3,Jr,09-Jun,35,4.11232,125.288,2.1,2017,35219,all,62.8,1.14518909,106,153,36,101,0.6928,0.3564,13,13,1,27,98.7643,96.7197,3.45396,163.806,5.35021,4.00991,1.3403,5.46892,30.8276,5.16579,0.303122,2.7931,6.5517,9.3448,2.4483,0.6207,0.4828,16.4138,PF/C,5
Kyle O'Quinn,Norfolk St.,MEAC,34,77.2,113.8,25,59.6,63,11.6,25,11.2,19.5,150,213,0.704,187,301,0.621,6,28,0.214,9.1,1.1,64.7,Sr,10-Jun,10,3.519,117.174,4.1,2012,8774,all,,0.56181236,140,187,47,114,0.7487,0.4123,38,38,1,49,91.3461,93.0869,3.56579,255.631,6.66757,1.93795,4.72962,5.50635,31.2353,3.33678,2.16957,3.0294,7.0882,10.1176,1.4706,0.5882,2.7059,15.9412,C,5
Kyle Singler,Duke,ACC,37,86.9,112.3,23.5,49.1,53.64,8,13.3,8.8,13.2,125,155,0.806,157,316,0.497,62,193,0.321,0.8,1.5,30.5,Sr,08-Jun,12,4.68934,123.808,3,2011,197,all,99,0.8571278,80,113,77,203,0.708,0.3793,4,4,1,33,94.0388,89.4209,4.52346,235.792,5.95265,4.57615,1.3765,5.3525,34.7568,4.29121,1.06129,2.3784,4.4595,6.8378,1.6216,0.9189,0.3243,16.8919,Wing F,5
Landry Fields,Stanford,P10,32,90.3,110.3,31,51.9,56.04,7.9,20.6,19.6,13.6,179,257,0.696,219,420,0.521,29,86,0.337,2.3,2.6,50.8,Sr,07-Jun,2,5.76639,130.526,2.2,2010,1416,all,51.2,1.07224916,126,186,93,233,0.6774,0.3991,27,32,0.8438,39,97.9116,93.4292,4.14431,252.206,8.93532,5.67647,3.25885,10.602,36.25,8.16358,2.43847,2.5312,6.2188,8.75,2.7812,1.5938,0.7812,22,Wing F,5
Landry Shamet,Wichita St.,Amer,32,76.3,127.5,21,62.2,65.54,1.6,9.7,28.8,17.9,85,103,0.825,70,125,0.56,84,190,0.442,0.7,1.3,32.7,So,04-Jun,11,5.05891,133.77,2.4,2018,40045,all,70.6,2.47755269,51,77,19,49,0.6623,0.3878,6,7,0.8571,26,104.926,102.035,2.99378,169.509,6.47206,7.53766,-1.06559,7.65905,31.7188,7.29565,0.3634,0.4375,2.7812,3.2188,5.1875,0.7188,0.1875,14.9062,Scoring PG,5
Larry Nance Jr.,Wyoming,MWC,29,77.3,106.3,27.9,52.7,57.66,6.2,20.5,19.7,15.9,113,144,0.785,162,306,0.529,14,41,0.341,4.3,2.3,41.5,Sr,08-Jun,22,3.96967,118.033,2.6,2015,20039,all,,1.08569153,93,118,69,188,0.7881,0.367,46,50,0.92,27,91.6832,91.8035,4.33077,203.468,5.38939,1.53945,3.84994,6.40162,34.9032,3.6465,2.75512,1.4194,5.8065,7.2258,2.4516,1.1935,1.1935,16.0645,Wing F,5
Larry Sanders,VCU,CAA,35,64.9,112.8,26.1,54,56.35,13.1,25.2,7.7,13.8,107,167,0.641,192,351,0.547,4,16,0.25,9.1,1.6,45.5,Jr,11-Jun,1,3.64413,123.845,4.4,2010,3246,all,29.4,0.58620484,137,199,55,152,0.6884,0.3618,59,63,0.9365,15,89.8001,88.9952,3.47458,228.258,6.40892,2.22981,4.17911,6.33735,26.8857,4.31436,2.02299,3.0286,6.0857,9.1143,0.9714,0.7429,2.5714,14.3714,C,5
Lavoy Allen,Temple,A10,33,81.5,107.7,20.1,48.8,51.9,9.3,20.2,13.6,14.7,69,99,0.697,149,304,0.49,5,17,0.294,5.4,1.3,30.8,Sr,09-Jun,24,2.94744,110.239,2.7,2011,1089,all,78.8,1.38884142,93,122,56,182,0.7623,0.3077,15,16,0.9375,50,92.0014,89.5171,4.35626,227.605,5.87426,1.2803,4.59396,5.00454,33.9394,2.33665,2.66789,2.6667,5.9091,8.5758,2.2727,0.697,1.8485,11.5758,PF/C,5
Lonnie Walker IV,Miami FL,ACC,32,68.8,107.9,21.1,50.3,52.74,1.7,9.2,13,11.6,48,65,0.738,76,156,0.487,56,162,0.346,1.8,2,20.4,Fr,05-Jun,4,2.51128,113.731,2.3,2018,50255,all,97,1.64867667,59,100,17,56,0.59,0.3036,12,13,0.9231,18,101.866,97.8887,3.01536,148.382,4.42331,3.28302,1.1403,4.49906,27.75,2.92349,1.57556,0.4062,2.1875,2.5938,1.9062,0.9375,0.4688,11.5,Combo G,5
Luke Babbitt,Nevada,WAC,33,93.2,120.4,26,54,61.23,6.5,19.1,10.9,13.9,195,212,0.92,203,393,0.517,42,100,0.42,1.9,1.5,43,So,09-Jun,5,5.92246,130.308,2.7,2010,6121,all,96.6,0.88608553,72,115,131,278,0.6261,0.4712,12,12,1,16,103.76,99.6456,3.47298,246.614,4.8202,4.59114,0.229052,7.07878,37.5455,6.51045,0.568331,2.0606,6.8182,8.8788,2.1212,1,0.7879,22.0303,Wing F,5
Luke Kennard,Duke,ACC,37,88.8,127.3,23,57.9,62.91,3.9,12.1,13.6,11.2,160,187,0.856,149,284,0.525,88,201,0.438,0.9,1.4,38.6,So,06-Jun,5,6.54923,140.079,2.5,2017,40143,all,96,1.54239316,55,87,94,198,0.6322,0.4747,3,3,1,12,103.155,96.1443,4.04067,215.166,8.02895,7.36515,0.6638,9.39706,35.5135,8.06344,1.33362,1.1622,3.9189,5.0811,2.4595,0.8378,0.3514,19.5135,Wing G,5
Malik Beasley,Florida St.,ACC,34,74.3,114.9,23,54.1,58.29,5,15.1,9.8,14,104,128,0.813,130,251,0.518,55,142,0.387,0.6,1.8,32.6,Fr,05-Jun,5,3.83757,124.176,3,2016,41749,all,92.4,0.86440388,87,129,43,122,0.6744,0.3525,23,25,0.92,19,104.037,98.7372,3.11598,182.98,4.21408,4.06388,0.150193,5.34693,29.8235,4.89748,0.449452,1.2941,4,5.2941,1.5,0.9412,0.1765,15.5588,Wing G,5
Marcus Morris,Kansas,B12,38,70.6,122.3,25.9,60.1,62.51,11.5,19,11.4,13.7,148,215,0.688,214,345,0.62,26,76,0.342,2.4,1.7,51.1,Jr,09-Jun,22,5.01736,136.159,3.6,2011,8822,all,77.6,0.92536297,114,147,100,198,0.7755,0.5051,31,33,0.9394,14,91.705,86.7767,3.93206,223.432,9.65942,6.81335,2.84607,9.94358,28.3158,7.5064,2.43718,2.6053,5.0263,7.6316,1.6316,0.8421,0.6316,17.2105,PF/C,5
Marcus Thornton,LSU,SEC,35,79.1,119.4,28.9,54.4,58.01,7.1,11.9,15.4,11.6,149,200,0.745,178,341,0.522,78,201,0.388,1.2,2.9,36.9,Sr,04-Jun,,5.74501,136.561,2.6,2009,3395,all,,1.17188009,,,,,,,,,,43,97.0415,94.222,3.52041,205.185,7.72344,7.86628,-0.142843,11.2352,31.8857,9.83939,1.39583,2.0286,3.4571,5.4857,2.1429,1.6,0.3714,21.1143,,5
Markieff Morris,Kansas,B12,38,60.7,118,25.2,62.7,64.16,13.9,24.7,11,19,103,153,0.673,170,272,0.625,25,59,0.424,4.9,1.9,46.2,Jr,10-Jun,21,3.81565,130.2,4.7,2011,4369,all,76.6,0.67947974,128,168,42,104,0.7619,0.4038,47,50,0.94,13,87.4686,82.7681,3.72177,223.462,10.6049,5.65606,4.94879,9.37206,24.3684,6.16321,3.20885,2.7105,5.6053,8.3158,1.3947,0.7895,1.1316,13.6316,PF/C,5
Marquese Chriss,Washington,P12,34,61.2,109.3,23.7,56.2,58.64,9.8,11.7,6.3,17.6,89,130,0.685,159,279,0.57,21,60,0.35,5.9,1.9,38.3,Fr,09-Jun,0,2.76195,119.496,6.5,2016,39876,all,88.6,0.37681086,102,145,56,133,0.7034,0.4211,52,65,0.8,8,100.93,96.5835,2.74802,179.644,4.54953,2.03066,2.51887,4.24068,24.9118,2.60641,1.63427,2.5,2.8824,5.3824,0.7647,0.9412,1.6176,13.8235,PF/C,5
Mason Plumlee,Duke,ACC,36,86.7,113.1,25.1,59.9,62.8,9.8,23.3,11.5,19.2,173,254,0.681,221,369,0.599,0,0,0,4,1.7,68.8,Sr,10-Jun,5,5.15183,126.731,2.9,2013,12278,all,94.8,0.67959875,169,228,52,141,0.7412,0.3688,83,92,0.9022,22,90.9172,84.9855,4.9222,282.551,8.66358,3.98273,4.68084,8.41895,34.6667,5.39624,3.0227,2.75,7.2222,9.9722,1.9444,1,1.4444,17.0833,C,5
Matisse Thybulle,Washington,P12,36,77.2,103.2,17.2,50,54.17,3,9,13.5,20.5,57,67,0.851,66,119,0.555,46,151,0.305,8.1,6.6,24.8,Sr,05-Jun,4,1.62011,102.572,3.6,2019,43029,all,79.4,1.16669397,60,79,6,40,0.7595,0.15,39,41,0.9512,20,87.4217,84.2423,4.84706,284.521,11.3248,2.07984,9.24499,10.5343,31,2.15807,8.3762,0.75,2.3333,3.0833,2.1389,3.4444,2.1944,9.0833,Combo G,5
Meyers Leonard,Illinois,B10,32,78.6,112.5,22,58.6,61.77,9.1,23.5,9.9,18.7,93,127,0.732,169,280,0.604,1,11,0.091,6.9,0.9,43.6,So,Jul-00,12,3.80973,119.265,3.7,2012,17125,all,94.2,0.63237645,109,144,60,136,0.7569,0.4412,51,56,0.9107,11,94.6348,88.2181,4.16046,210.3,6.54568,1.57784,4.96784,6.26746,31.8125,3.03494,3.23251,2.2812,5.9062,8.1875,1.3438,0.4688,1.875,13.5625,C,5
Michael Carter-Williams,Syracuse,BE,40,87.5,102.6,24.4,43.8,49.13,4,11.1,40.2,24.1,129,186,0.694,120,274,0.438,35,120,0.292,1.7,4.8,47.2,So,06-Jun,1,3.78583,115.092,2.6,2013,23112,all,95,2.14705882,86,146,34,126,0.589,0.2698,20,24,0.8333,11,86.8313,82.318,5.29067,299.662,9.12808,4.84479,4.28329,8.82116,35.2,3.95766,4.86349,1.275,3.6,4.875,7.3,2.775,0.475,11.85,Pure PG,5
Michael Kidd-Gilchrist,Kentucky,SEC,40,77.8,111.8,21.3,51.1,57.05,10.3,16.1,10.8,19.6,143,192,0.745,147,275,0.535,13,51,0.255,2.8,1.9,58.9,Fr,07-Jun,14,3.81007,119.626,3.1,2012,22362,all,99.6,0.86206898,100,143,47,132,0.6993,0.3561,34,36,0.9444,2,90.971,86.5498,4.29842,242.953,8.18856,5.00434,3.18423,6.73574,31.125,3.86278,2.87296,2.575,4.85,7.425,1.875,0.975,0.925,11.9,Wing F,5
Mike Scott,Virginia,ACC,32,77.7,115,29.8,57.1,62,9.7,24,10.7,14.8,139,172,0.808,209,362,0.577,6,20,0.3,1.8,1.4,45,Sr,08-Jun,23,5.25359,133.035,2.2,2012,4079,all,26.8,0.55220175,73,101,136,260,0.7228,0.5231,10,11,0.9091,43,86.3756,83.8789,4.58281,193.92,5.98597,3.33859,2.64738,9.68678,31.2188,7.31393,2.37285,2.1875,6.0938,8.2812,1.1562,0.6562,0.4688,17.9688,PF/C,5
Moe Harkless,St. John's,BE,32,89.9,100,24.3,47.2,50.4,8.4,18.2,9.6,16.8,94,139,0.676,176,348,0.506,17,79,0.215,4.2,2.6,32.6,Fr,08-Jun,4,3.19678,109.972,2.6,2012,21044,all,92.8,0.58751998,127,196,49,152,0.648,0.3224,43,46,0.9348,15,100.442,95.7858,3.81295,244.075,3.29851,1.28587,2.01264,3.58912,36.0938,2.88826,0.700859,2.75,5.875,8.625,1.4688,1.5938,1.4062,15.5312,Wing F,5
Mohamed Bamba,Texas,B12,30,64.3,115.1,21.5,56.7,59.26,12.2,28.2,3.6,14.1,81,119,0.681,132,219,0.603,14,51,0.275,12.9,1.5,44.1,Fr,11-Jun,4,3.71853,124.263,3.4,2018,51204,all,99.6,0.32609404,109,143,23,75,0.7622,0.3067,65,68,0.9559,6,88.9646,83.4794,4.6431,236.983,9.67551,1.54171,8.1338,9.8487,30.2,4.54705,5.30165,3.2,7.3333,10.5333,0.5,0.7667,3.6333,12.9,C,5
Monte Morris,Iowa St.,B12,35,86.8,124.2,23.8,52.3,55.53,3.7,11.3,32,8.1,89,111,0.802,162,322,0.503,54,143,0.378,0.8,2.4,23.9,Sr,03-Jun,11,6.14037,137.896,1.6,2017,38703,all,83.6,5.1666663,80,128,82,194,0.625,0.4227,2,2,1,51,101.974,94.6366,4.13237,225.734,9.78239,8.06251,1.71988,9.47688,35.3429,7.19907,2.2778,1.1429,3.6857,4.8286,6.2,1.5143,0.2857,16.4286,Scoring PG,5
Moritz Wagner,Michigan,B10,38,65.5,114.8,24.6,60.3,61.76,6.5,25,6.7,13.1,74,106,0.698,150,245,0.612,62,158,0.392,2,2.2,26.3,Jr,11-Jun,13,3.82106,127.389,4.5,2018,40399,all,76.4,0.58931681,126,174,24,72,0.7241,0.3333,23,23,1,25,92.2554,85.8762,4.16841,226.261,7.17181,3.66294,3.50887,8.319,27.641,5.04275,3.27625,1.4615,5.6667,7.1282,0.8462,0.9744,0.5128,14.6154,Stretch 4,5
Nassir Little,North Carolina,ACC,36,45.3,107.8,24,50.5,55.07,9.2,16.9,6.1,16.1,77,100,0.77,117,221,0.529,14,52,0.269,3.3,1.5,36.6,Fr,06-Jun,5,2.06833,120.333,3.6,2019,65458,all,99.6,0.47918697,86,126,31,95,0.6825,0.3263,35,38,0.9211,25,96.0253,90.2613,2.46613,144.019,3.87487,1.85473,2.02014,4.14224,18.1944,2.44311,1.69912,1.5833,3.0278,4.6111,0.6389,0.5278,0.5278,9.8056,Wing F,5
Nerlens Noel,Kentucky,SEC,24,57.5,109,18.2,59,58.26,10.4,22.3,9.5,19.1,55,104,0.529,98,166,0.59,0,0,0,13.2,3.9,62.7,Fr,10-Jun,3,2.77634,109.136,3.2,2013,26923,all,100,0.84442666,76,99,22,67,0.7677,0.3284,48,50,0.96,6,81.3956,78.8597,5.17641,227.307,12.8608,2.47414,10.3866,11.0895,31.875,3.95391,7.13561,2.7083,6.75,9.4583,1.5833,2.0833,4.4167,10.4583,C,5
Nickeil Alexander-Walker,Virginia Tech,ACC,34,82.8,109.8,26.4,54.6,58.59,1.8,13.1,24.6,19.6,112,144,0.778,132,246,0.537,58,155,0.374,2.3,3.4,35.9,So,05-Jun,4,4.35834,124.321,2.7,2019,50477,all,92.2,1.39177674,91,150,41,96,0.6067,0.4271,12,12,1,17,94.3004,90.0833,4.65543,237.055,7.62455,3.96288,3.66167,7.93704,34.3235,4.23851,3.69853,0.4706,3.6176,4.0882,3.9706,1.8824,0.5294,16.1765,Scoring PG,5
Noah Vonleh,Indiana,B10,30,61.8,109.1,21.5,56,60.43,10.8,27.3,4.9,21.8,96,134,0.716,97,183,0.53,16,33,0.485,5.4,1.9,62,Fr,10-Jun,1,2.47652,114.762,4.1,2014,29985,all,98,0.2812544,73,122,24,61,0.5984,0.3934,24,27,0.8889,9,90.6372,86.69,3.93211,195.609,5.27582,0.682888,4.59293,6.05888,26.4667,2.72525,3.33363,2.3667,6.6,8.9667,0.6,0.8667,1.3667,11.2667,PF/C,5
Norman Powell,UCLA,P12,36,85.7,104.9,24,49.7,53.99,1.9,13.3,12.8,15.8,127,169,0.751,175,348,0.503,38,119,0.319,1.5,3.2,36.2,Sr,04-Jun,4,3.70038,116.502,2.9,2015,22006,all,89.6,0.93749446,132,217,43,131,0.6083,0.3282,34,38,0.8947,46,98.9771,94.5606,3.90771,244.879,5.02166,2.84666,2.17499,5.46561,34.5278,2.76967,2.69594,0.5833,4.1111,4.6944,2.0833,1.8333,0.4444,16.4167,Wing G,5
Norris Cole,Cleveland St.,Horz,34,90.2,112.9,32.8,47,54.83,2.5,16.7,38,14.3,221,259,0.853,189,407,0.464,46,142,0.324,0.3,3.7,47.2,Sr,02-Jun,30,6.04041,133.163,2.8,2011,4149,all,,1.94738903,114,181,75,226,0.6298,0.3319,6,8,0.75,28,93.3699,91.3968,4.44932,258.227,9.55658,6.99107,2.56551,10.1645,36.0882,6.90038,3.26417,0.7647,5.1176,5.8824,5.4412,2.1765,0.0882,21.6765,Scoring PG,5
Obi Toppin,Dayton,A10,31,78.2,122.5,26.2,67.4,68.4,5.2,22,14.5,15.4,99,141,0.702,213,305,0.698,32,82,0.39,4.1,1.8,36.4,So,09-Jun,1,5.36843,134.821,2.1,2020,65484,all,,0.98532022,167,202,46,103,0.8267,0.4466,107,115,0.9304,8,89.5851,87.4529,4.32772,221.628,10.1576,5.97507,4.18257,11.949,31.6452,8.60654,3.34245,1.1935,6.3548,7.5484,2.1613,0.9677,1.2258,20.0323,Wing F,5
Onyeka Okongwu,USC,P12,28,68.4,119.1,23.4,61.9,64.6,12.4,18.4,8.4,15.9,103,143,0.72,175,281,0.623,1,4,0.25,9.8,2.3,50.2,Fr,09-Jun,21,4.59447,129.129,3.5,2020,71269,all,95.2,0.53570002,135,186,39,94,0.7258,0.4149,58,61,0.9508,6,87.5848,84.5605,4.48876,212.781,11.4266,4.11973,7.30689,10.8833,30.6429,6.17366,4.70968,3.2857,5.3571,8.6429,1.0714,1.2143,2.7143,16.2857,C,5
Otto Porter,Georgetown,BE,31,84.4,118.8,23.4,54.1,59,6.7,19,18.5,11.7,122,157,0.777,125,248,0.504,43,102,0.422,3,3.3,44.9,So,08-Jun,22,5.67299,130.848,2.2,2013,19628,all,94,1.78728317,60,88,65,161,0.6818,0.4037,8,8,1,3,84.1473,79.8442,5.56603,240.544,12.4131,6.48729,5.92584,13.0999,35.3871,8.03978,5.06012,1.7742,5.7097,7.4839,2.7097,1.8387,0.9032,16.1613,Wing F,5
Pat Connaughton,Notre Dame,ACC,38,87.4,120.4,16.7,59.7,61.46,4.2,20.4,7.6,12.2,50,64,0.781,73,136,0.537,93,220,0.423,2.7,1.3,18,Sr,05-Jun,24,4.26054,120.506,2.2,2015,19805,all,80.8,1.29544868,51,91,22,45,0.5604,0.4889,11,13,0.8462,41,100.175,95.063,3.94591,241.158,7.38353,5.662,1.72153,6.90135,35.5526,5.87704,1.02432,1.0789,6.3421,7.4211,1.5,0.7105,0.9474,12.5,Stretch 4,5
Patrick Patterson,Kentucky,SEC,38,81.8,129.5,17.2,60.7,62.42,10.6,13.4,5.5,10.7,90,130,0.692,191,305,0.626,24,69,0.348,4.1,1.2,34.8,Jr,09-Jun,54,5.09067,129.364,1.9,2010,3715,all,98.2,0.87811659,136,165,50,127,0.8242,0.3937,65,70,0.9286,14,94.0703,89.5707,4.19133,233.26,9.11359,5.81768,3.29592,8.74506,33.0263,6.23586,2.5092,3.0526,4.3947,7.4474,0.9474,0.7105,1.3421,14.3158,PF/C,5
Patrick Williams,Florida St.,ACC,29,52.1,104.2,21.9,49.5,55.11,6.8,13.9,8.4,20.2,62,74,0.838,79,158,0.5,16,50,0.32,5.6,2.6,35.6,Fr,08-Jun,4,1.94744,110.557,2.9,2020,72084,all,95,0.58001276,53,85,26,72,0.6235,0.3611,25,32,0.7813,4,93.4429,89.2156,2.95499,131.07,4.77677,0.777642,3.99912,4.46225,22.4483,1.7043,2.75795,1.2759,2.6897,3.9655,1,1,1.0345,9.2414,Wing F,5
Perry Jones III,Baylor,B12,32,66.6,110.6,22.6,51,53.61,10.8,18.6,8.8,14.4,71,102,0.696,169,328,0.515,10,33,0.303,2.1,1.7,28.3,So,11-Jun,1,3.86615,120.539,3.1,2012,18374,all,98.8,0.75922966,92,132,77,196,0.697,0.3929,41,44,0.9318,28,96.8961,90.4005,3.84024,188.837,4.93194,3.43733,1.4946,4.25016,30.9062,3.49204,0.758121,2.6875,5.0312,7.7188,1.2812,0.875,0.5938,13.7188,PF/C,5
PJ Washington,Kentucky,SEC,35,68.7,116.1,25.4,56.7,59.19,10.2,19.9,13.1,15.8,118,178,0.663,157,286,0.549,33,78,0.423,4.8,1.7,48.9,So,08-Jun,25,4.36954,130.806,3.4,2019,51732,all,97.2,0.91305668,90,137,67,149,0.6569,0.4497,33,37,0.8919,12,92.7403,86.8161,4.29843,220.01,10.1556,5.26992,4.88566,10.0036,29.2571,6.29404,3.70956,2.3429,5.2286,7.5714,1.8,0.8571,1.2286,15.1714,PF/C,5
Precious Achiuwa,Memphis,Amer,31,75.3,98.2,27.2,51.1,53.4,11.4,24.7,7.5,18.6,112,187,0.599,169,329,0.514,13,40,0.325,6.4,2,50.7,Fr,09-Jun,55,2.59546,110.181,3.1,2020,70558,all,97.2,0.34480671,148,231,21,98,0.6407,0.2143,47,52,0.9038,20,81.6111,79.6562,4.98252,256.167,3.93532,-0.850593,4.78591,5.13187,30.3548,2.18189,2.94998,3,7.7742,10.7742,0.9677,1.0968,1.871,15.7742,PF/C,5
Quentin Grimes,Houston,Amer,30,79.4,118.2,25.3,52.3,55.77,5.4,14.1,12.6,13.5,89,113,0.788,73,178,0.41,100,248,0.403,1.2,2.6,26.5,Jr,05-Jun,24,5.28379,131.68,2.7,2021,65580,all,98.2,1.07276494,42,71,30,105,0.5915,0.2857,8,8,1,25,90.3659,88.2885,4.43509,183.974,8.00766,6.574,1.43366,9.96569,32.8,7.86296,2.10273,1.6,4.1,5.7,1.9667,1.4,0.3,17.8333,Wing G,5
Quincy Acy,Baylor,B12,37,74.6,116.7,19.2,57.1,62.87,10.7,18.6,6.5,19.9,132,170,0.776,145,257,0.564,3,5,0.6,6.5,1.8,64.9,Sr,07-Jun,4,3.73017,120.367,4.2,2012,9007,all,60.8,0.52113189,109,149,36,108,0.7315,0.3333,62,69,0.8986,37,94.3303,89.5366,3.81235,233.362,8.23581,3.55773,4.67808,5.96114,29.9459,3.12705,2.83409,2.5946,4.8649,7.4595,1,0.9189,1.8108,11.6486,PF/C,5
R.J. Barrett,Duke,ACC,38,87.9,108,31.3,50.6,53.19,4.8,17.2,23.5,15.9,149,224,0.665,246,465,0.529,73,237,0.308,1.2,1.4,31.9,Fr,07-Jun,5,5.37716,131.547,2.1,2019,65854,all,100,1.33335401,168,262,78,204,0.6412,0.3824,40,42,0.9524,3,95.1227,89.0179,4.9322,254.326,5.93047,4.58557,1.3449,7.17656,35.2632,5.86672,1.30984,1.5526,6.0263,7.5789,4.3158,0.8947,0.4211,22.6316,Wing G,5
Reggie Bullock,North Carolina,ACC,34,76.5,126.5,18.2,59.8,61.7,6.6,15.8,16.2,12.3,56,73,0.767,80,149,0.537,85,198,0.429,0.9,2.2,21,Jr,07-Jun,35,4.94588,129.15,1.9,2013,16384,all,97.2,2.20929859,34,50,46,98,0.68,0.4694,0,0,,25,96.5996,92.1141,3.69359,214.266,10.8455,7.95074,2.89476,10.4947,31.6176,8.0144,2.48029,2.0294,4.5294,6.5588,2.7941,1.2353,0.2941,13.8529,Wing G,5
Reggie Jackson,Boston College,ACC,34,85.4,120.5,27.2,58.5,61.79,3.9,11.3,29.7,16,109,137,0.796,148,266,0.556,71,169,0.42,1.7,1.9,31.5,Jr,03-Jun,0,6.25729,137.736,2,2011,6923,all,82.4,1.87651111,99,150,49,116,0.66,0.4224,25,25,1,24,108.416,103.775,2.74324,187.742,7.80425,7.60689,0.197362,9.35972,34.1471,8.68046,0.679261,1.0294,3.2647,4.2941,4.4706,1.0588,0.5294,18.1765,Scoring PG,5
Richaun Holmes,Bowling Green,MAC,30,67.1,115.8,25.1,59.3,62.31,11.5,21,7.2,16.5,101,142,0.711,139,237,0.586,18,43,0.419,11.3,1.5,50.7,Sr,08-Jun,22,3.6708,122.373,3.4,2015,26987,all,,0.43332471,107,155,32,82,0.6903,0.3902,45,46,0.9783,37,91.2274,91.5379,3.56104,192.802,7.98568,2.67221,5.31347,8.6819,28.7742,5.65496,3.02693,2.871,5.1613,8.0323,0.8387,0.7097,2.6452,14.8065,PF/C,5
Robert Williams,Texas A&M,SEC,30,54.9,111.4,19.3,63.2,61.4,10.2,26.8,10.8,19.6,33,70,0.471,139,208,0.668,0,12,0,10,1.8,31.8,So,10-Jun,44,2.61643,116.863,3.4,2018,46873,all,88,0.82691977,109,131,30,77,0.8321,0.3896,68,71,0.9577,27,89.9532,83.8608,4.05487,209.112,10.2574,2.02069,8.2367,9.60937,25.6333,4.16384,5.44554,2.3667,6.8667,9.2333,1.4333,0.8,2.5,10.3667,C,5
